"Price","Build.year","Estimated.neighbourhood.price.per.m2","Lot.size.m2","Living.space.size.m2","Nieuwbouw","Number.of.kamers","Number.of.slaapkamers","Number.of.bathrooms","Number.of.separate.toilets","Number.of.woonlagen","Kelder","Energy.label.numeric","Garden.dummy"
875000,"2015.0",4275,205,153,0,5,3,2,1,3,0,8,1
325000,"1978.0",1440,145,99,0,4,3,1,1,2,0,6,1
495000,"1971.0",2190,529,128,0,5,3,1,2,2,0,6,1
285000,"1981.0",2760,235,112,0,5,4,1,1,3,0,6,1
235000,"1981.0",835,117,103,0,4,3,1,1,3,0,6,1
275000,"1960.0",4260,180,85,0,4,3,1,1,2,0,6,1
775000,"1997.0",4900,473,216,0,6,4,2,2,2,0,7,1
1250000,"2001.0",1000,754,244,0,7,5,2,1,2,0,7,1
265000,"1900.0",795,295,92,0,6,4,1,1,3,0,2,1
825000,"2004.0",270,725,125,0,6,3,1,2,3,0,8,0
330000,"1977.0",2820,104,114,0,4,3,1,1,3,0,6,1
685000,"1998.0",2780,326,193,0,6,5,1,2,3,0,8,1
595000,"1912.0",2860,1065,175,0,7,5,1,1,2,0,2,1
385000,"2020.0",1465,151,100,0,4,3,1,1,3,0,8,1
439000,"1985.0",445,285,100,0,5,4,1,1,3,0,6,1
489000,"1936.0",3905,401,149,0,6,5,1,1,2,1,6,1
250000,"1926.0",1705,210,80,0,3,2,1,1,2,0,2,1
599000,"1998.0",14470,117,138,0,6,4,1,1,3,0,7,1
1175000,"1980.0",405,9200,168,0,5,4,2,1,2,1,7,1
725000,"1997.0",4155,228,141,0,6,4,1,2,3,0,7,1
450000,"1987.0",2385,184,141,0,6,5,1,1,3,0,7,1
7e+05,"1984.0",9440,253,196,0,7,6,2,1,3,0,6,1
239500,"1915.0",1965,339,149,0,5,4,1,2,2,1,5,1
425000,"1991.0",4970,260,116,0,5,4,1,1,3,0,7,1
450000,"1800.0",1320,126,108,0,6,3,1,2,2,0,3,0
595000,"1985.0",1325,196,122,0,4,3,1,1,3,0,6,1
659000,"1970.0",3925,441,151,0,6,5,1,1,3,0,6,1
5e+05,"1995.0",2780,245,108,0,4,2,1,1,2,0,7,1
409000,"2017.0",6825,111,131,0,5,3,1,1,3,0,8,1
425000,"1995.0",7500,311,142,0,5,4,1,1,2,0,7,1
698000,"1977.0",2895,779,177,0,6,3,1,1,2,0,5,1
345000,"1981.0",3395,150,121,0,5,4,1,2,3,0,7,1
375000,"1984.0",7390,115,103,0,5,4,1,1,2,0,8,1
179500,"1934.0",915,81,80,0,4,2,1,0,3,0,2,1
229500,"1974.0",4375,201,125,0,5,4,1,2,3,0,7,1
4e+05,"1966.0",1990,397,102,0,4,3,1,1,2,1,3,1
550000,"2020.0",1735,195,131,0,6,3,1,1,3,0,8,1
369000,"1960.0",860,242,114,0,4,3,1,1,2,1,5,1
525000,"2020.0",3150,191,141,0,5,3,1,1,3,0,8,1
1250000,"1878.0",1970,653,226,0,7,4,1,1,2,0,4,1
450000,"1995.0",4360,295,145,0,6,3,1,1,3,0,7,1
425000,"1957.0",1470,271,197,0,5,2,1,3,3,1,6,1
1550000,"1910.0",1915,705,338,0,11,7,2,2,2,0,6,1
485000,"1935.0",3945,993,172,0,6,4,2,1,2,1,6,1
550000,"2016.0",9095,260,173,0,5,4,1,2,3,0,8,1
725000,"2003.0",1830,157,210,0,7,5,2,2,5,0,9,1
479000,"2016.0",11035,140,121,0,5,4,1,2,3,0,8,1
498000,"1985.0",830,440,145,0,5,3,2,1,2,0,6,1
569000,"1974.0",1000,218,178,0,8,7,1,2,3,0,6,1
274000,"1972.0",1260,265,136,0,5,4,1,1,2,0,7,1
375000,"1938.0",1050,167,111,0,8,5,1,1,3,0,6,1
475000,"1900.0",9245,680,102,0,4,3,1,1,2,0,4,0
239000,"1960.0",2650,147,106,0,4,3,1,1,3,0,6,1
445000,"1999.0",2095,117,112,0,5,4,1,2,3,0,8,1
249000,"1983.0",1110,127,111,0,5,4,1,1,3,0,6,1
179000,"1910.0",1825,75,57,0,2,1,1,0,2,0,2,1
320000,"1982.0",10380,141,102,0,4,3,1,1,2,0,7,1
375000,"1983.0",5290,125,99,0,5,4,1,1,3,0,8,1
320000,"1963.0",4075,218,97,0,6,3,1,1,3,0,3,1
4e+05,"1991.0",8895,102,97,0,3,2,1,1,2,0,7,1
795000,"1930.0",2695,245,209,0,6,4,1,1,2,0,4,1
699000,"2008.0",7710,181,153,0,5,4,1,1,3,0,8,1
575000,"2016.0",2325,143,144,0,5,4,1,1,3,0,8,1
595000,"1977.0",1285,270,131,0,5,3,1,1,2,0,6,1
575000,"1971.0",4035,411,156,0,6,5,1,1,3,0,4,1
439000,"2006.0",6970,272,145,0,7,4,1,1,3,0,8,1
499500,"1995.0",6095,307,130,0,5,3,1,1,2,0,7,1
450000,"1935.0",6450,149,103,0,5,4,1,0,3,1,6,1
325000,"1987.0",1425,173,116,0,5,4,1,1,2,0,8,1
379000,"1974.0",1695,169,107,0,4,3,1,0,3,0,6,1
495000,"1962.0",555,321,170,0,6,4,1,1,3,0,8,1
398000,"1986.0",2220,290,126,0,4,3,1,1,3,0,7,1
250000,"1976.0",5760,189,108,0,5,4,1,1,3,0,5,1
315000,"1974.0",3675,181,129,0,6,5,1,1,3,0,8,1
775000,"1972.0",1450,565,192,0,7,4,2,1,3,0,5,1
450000,"1974.0",2315,404,135,0,6,5,1,1,2,0,3,1
650000,"1960.0",2670,405,191,0,5,4,1,0,3,0,5,1
180000,"1963.0",1185,143,88,0,4,3,1,1,2,0,3,1
695000,"1864.0",195,8177,160,0,5,3,1,0,2,0,5,1
550000,"1951.0",9245,405,121,0,5,4,2,1,2,0,3,1
520000,"1989.0",3540,210,116,0,4,3,1,1,2,0,6,1
535000,"1996.0",6105,240,139,0,5,3,1,1,3,0,7,1
475000,"1979.0",775,368,211,0,6,4,1,2,3,1,7,1
350000,"1974.0",2345,161,140,0,5,4,1,2,3,0,8,1
750000,"2009.0",7710,265,144,0,4,3,1,2,3,0,9,1
325000,"2016.0",5395,102,74,0,5,2,1,0,2,0,8,1
489000,"1991.0",2860,225,105,0,4,3,1,1,3,0,6,1
449000,"1940.0",5010,625,91,0,4,3,1,1,2,0,4,1
3e+05,"1983.0",1220,165,100,0,4,3,1,1,3,0,6,1
422500,"1986.0",1760,177,111,0,6,4,1,1,2,0,6,1
298000,"1963",2890,157,106,0,6,5,1,1,3,0,6,1
297000,"1983",4450,278,103,0,6,3,1,1,2,0,7,1
349000,"1974",1865,170,132,0,5,4,1,1,3,0,6,1
399000,"1951",860,305,117,0,6,4,1,1,3,0,6,1
305000,"1913",1485,163,115,0,4,3,1,2,2,0,6,1
375000,"1971",6190,101,128,0,5,4,1,1,3,0,5,1
445000,"1970",3700,169,140,0,5,4,1,1,3,0,8,1
435000,"1995",9180,182,121,0,6,4,1,1,2,0,7,1
575000,"2005",1185,541,151,0,7,3,1,1,2,0,8,1
965000,"1996",615,1596,281,0,8,6,2,1,3,1,7,1
5e+05,"2009",1740,169,171,0,6,4,1,2,3,0,8,1
265000,"1972",1935,302,127,0,6,4,1,1,3,0,5,1
335000,"1932",2035,549,98,0,4,4,1,1,2,0,2,1
235000,"1930",1505,118,100,0,4,3,1,1,2,0,5,1
589000,"1937",1785,940,161,0,5,3,2,1,2,0,6,1
399000,"2010",4065,129,133,0,5,4,1,1,2,0,8,1
825000,"2017",1655,199,182,0,4,3,1,2,2,0,8,1
598000,"1974",3420,430,147,0,5,4,1,1,2,0,5,1
450000,"1928",2670,243,90,0,4,3,1,1,2,0,5,1
699000,"1988",655,532,210,0,7,5,2,1,3,0,6,1
425000,"1902",1320,67,77,0,4,3,1,1,2,0,2,1
495000,"2009",2345,232,130,0,4,3,1,1,3,0,8,1
3e+05,"1930",1060,127,88,0,4,3,1,1,3,0,3,1
235000,"1964",1675,178,88,0,4,3,1,1,2,0,6,1
475000,"1963",3595,243,125,0,5,4,1,1,3,0,6,1
320000,"1953",2940,237,73,0,4,3,1,1,2,0,5,1
695000,"2016",1680,222,142,0,8,5,1,0,2,0,8,1
385000,"1989",5175,129,100,0,5,4,1,1,3,0,7,1
425000,"1993",4970,251,119,0,4,3,1,1,3,0,7,1
489000,"2005",5835,134,129,0,6,4,1,1,3,0,8,1
339500,"1970",2530,155,128,0,6,5,1,1,3,0,6,1
379000,"1925",2665,95,113,0,3,1,1,1,2,0,2,0
339000,"1932",940,159,117,0,4,3,1,2,2,1,4,1
4e+05,"1918",1685,115,111,0,4,3,1,1,2,0,4,1
375000,"1983",2515,253,120,0,6,5,1,1,2,0,6,1
349000,"1979",1655,165,140,0,6,5,1,1,3,0,6,1
4e+05,"1976",915,243,130,0,5,4,1,1,2,0,8,1
375000,"1961",3350,298,102,0,4,3,1,1,2,1,4,1
575000,"1985",2755,220,126,0,6,5,1,1,3,0,7,1
289500,"1977",4290,179,110,0,8,3,1,1,2,0,5,1
525000,"1993",1400,416,177,0,5,3,1,1,3,0,7,1
697500,"1974",3180,397,179,0,7,5,1,1,3,0,8,1
395000,"1952",310,985,143,0,6,3,1,0,2,0,3,1
325000,"1995",7905,144,95,0,4,3,1,1,3,0,7,1
7e+05,"1957",1500,690,157,0,5,4,1,1,3,1,4,1
499000,"1983",3400,195,114,0,6,4,1,1,3,0,7,1
650000,"1978",835,1836,184,0,5,4,2,1,2,1,6,1
5e+05,"2012",5035,104,115,0,6,5,1,1,3,0,8,1
750000,"1931",1010,134,127,0,6,4,1,1,3,0,6,1
310000,"1974",470,158,121,0,4,3,1,1,3,0,5,1
199000,"1977",3170,135,95,0,4,3,1,1,2,0,6,1
335000,"2009",4230,98,140,0,5,4,1,1,3,0,8,1
275000,"1970",4215,165,117,0,5,4,1,1,3,0,6,1
569000,"2005",7130,335,153,0,5,4,1,1,2,0,7,1
549500,"1939",2560,140,98,0,5,3,1,1,3,0,2,1
6e+05,"2018",28875,198,140,0,4,3,1,2,3,0,8,1
498000,"2009",6515,183,165,0,7,5,1,0,4,0,8,1
375000,"1986",4820,128,87,0,4,3,1,1,2,0,7,1
375000,"1976",6440,152,100,0,4,3,1,1,2,0,6,1
350000,"1928",2045,165,71,0,3,2,1,1,2,0,2,1
5e+05,"2002",5615,364,149,0,6,4,1,2,3,0,8,1
550000,"1936",1805,134,104,0,5,3,1,1,3,0,2,1
375000,"1975",4685,172,128,0,5,4,1,1,3,0,6,1
550000,"1958",3490,150,120,0,5,4,1,2,3,0,6,1
310000,"1983",10380,150,100,0,5,4,1,1,2,0,8,1
565000,"2000",995,260,136,0,6,4,1,2,3,0,8,1
839000,"2002",1665,873,179,0,5,4,1,1,3,0,7,1
5e+05,"1975",2455,153,118,0,4,3,1,1,2,0,6,1
5e+05,"2008",1245,125,128,0,5,4,1,0,3,0,8,1
425000,"1966",1325,156,94,0,5,4,1,1,3,0,6,1
520000,"1904",775,120,128,0,6,4,1,1,2,0,6,1
1195000,"2006",235,1880,186,0,5,4,1,1,2,0,7,1
545000,"2001",4625,177,144,0,6,5,1,2,3,0,8,1
3e+05,"1985",1270,333,103,0,4,3,1,1,2,0,6,1
237000,"1974",1760,200,99,0,7,3,1,0,3,0,6,1
425000,"1984",4820,140,101,0,5,4,1,1,3,0,7,1
425000,"1991",2480,218,127,0,5,4,1,1,3,0,6,1
450000,"2002",1300,214,123,0,5,4,1,1,3,0,8,1
3e+05,"1910",2140,850,142,0,8,3,2,0,2,1,5,1
525000,"2008",1145,296,187,0,6,4,1,1,3,0,8,1
347500,"1987",2340,218,87,0,5,4,1,1,3,0,6,1
395000,"1973",1715,144,120,0,5,4,1,1,3,0,5,1
475000,"1977",4400,292,161,0,6,5,1,2,2,0,6,1
475000,"1994",17060,128,111,0,3,2,1,1,3,0,6,1
925000,"1914",1365,439,125,0,6,4,1,1,2,0,5,1
395000,"1997",910,110,109,0,5,4,1,1,3,0,7,1
375000,"1957",3155,162,71,0,4,3,1,1,3,0,5,1
489000,"1994",985,476,164,0,5,4,1,1,2,0,8,1
425000,"1942",1200,180,139,0,5,4,2,1,2,0,4,1
350000,"1974",3685,369,142,0,5,4,1,1,3,0,6,1
369000,"1928",3650,125,90,0,4,3,1,1,2,0,3,1
229000,"1974",2965,136,105,0,5,4,1,1,3,0,6,1
540000,"",11585,105,157,0,8,6,3,1,3,1,6,1
825000,"1982",2140,1705,237,0,6,4,1,1,2,0,6,1
5e+05,"1961",3090,156,102,0,5,4,1,2,2,0,4,1
379000,"1985",1760,131,110,0,5,4,1,1,2,0,6,1
375000,"1932",11495,99,118,0,6,4,1,1,3,0,6,1
450000,"1950",2090,267,144,0,4,3,1,1,3,0,6,1
650000,"1987",4765,505,198,0,8,5,1,1,3,0,6,1
550000,"1973",720,431,153,0,7,6,1,1,3,0,7,1
419000,"2016",5835,148,91,0,4,3,1,1,2,0,8,1
280000,"1988",3280,168,118,0,6,5,1,1,3,0,7,1
475000,"1920",1180,130,133,0,7,6,2,1,3,0,4,1
850000,"",675,4639,255,0,5,3,1,1,2,0,10,1
359500,"2004",1170,197,136,0,5,4,1,1,2,0,8,1
425000,"2000",6260,204,121,0,4,3,1,1,2,1,8,1
1500000,"1974",310,610,223,0,7,4,2,1,2,0,5,1
550000,"1900",2225,972,139,0,5,3,2,1,4,0,2,1
5e+05,"1976",6130,400,180,0,7,5,1,1,3,0,6,1
349000,"1980",3920,251,153,0,7,5,1,1,4,0,6,1
350000,"1930",2570,93,97,0,5,4,1,1,3,0,4,1
459000,"1972",1130,173,127,0,5,4,1,1,3,0,5,1
1e+06,"1968",540,25445,260,0,9,6,2,1,2,0,5,1
975000,"1969",420,4770,156,0,6,4,2,1,2,0,5,1
567500,"1903",2305,613,126,0,5,4,1,1,2,0,3,1
8e+05,"1995",230,1177,231,0,4,3,1,1,2,0,7,1
350000,"1966",3600,145,134,0,6,5,1,1,3,0,5,1
325000,"1934",1190,129,103,0,5,4,1,2,3,0,6,1
289000,"1960",3505,126,66,0,5,3,1,1,3,0,5,1
335000,"2002",6005,177,88,0,4,3,1,1,2,0,7,1
309500,"1982",5465,210,104,0,5,3,1,1,3,0,6,1
5e+05,"2000",795,390,113,0,4,3,2,1,2,0,8,1
435000,"1999",4155,116,108,0,5,4,1,1,3,0,7,1
695000,"1940",1325,738,219,0,7,5,2,1,3,0,4,1
425000,"1986",850,283,170,0,5,4,1,1,3,0,6,1
625000,"2004",6970,425,170,0,8,3,1,1,3,0,8,1
375000,"2018",1810,117,144,0,6,4,1,1,3,0,8,1
5e+05,"1931",2450,272,148,0,6,4,1,1,2,1,3,1
369000,"1967",4075,182,113,0,5,4,1,1,3,0,5,1
625000,"1994",2650,512,170,0,6,3,1,1,2,0,6,1
425000,"1996",14040,90,84,0,3,2,1,1,2,0,6,0
499000,"2011",2260,230,146,0,6,4,1,1,2,0,8,1
395000,"1962",2630,182,128,0,6,5,1,2,3,0,2,1
995000,"2002",7950,484,205,0,8,4,2,2,3,1,8,1
370000,"1989",2515,249,97,0,4,3,1,1,2,0,6,1
725000,"2019",1665,932,113,0,4,3,1,1,2,0,8,1
399000,"1991",10990,129,103,0,5,4,1,1,3,0,6,1
389000,"2002",2235,116,112,0,5,4,1,1,2,0,8,1
250000,"1969",5030,199,95,0,5,3,1,1,2,0,6,1
475000,"1975",2475,365,168,0,5,4,1,1,2,0,6,1
198000,"1938",2810,142,92,0,4,2,1,1,2,0,2,1
885000,"2020",650,272,167,0,7,5,1,1,3,0,8,1
895000,"1989",710,599,264,0,8,4,1,1,3,0,8,1
475000,"1977",1340,2165,156,0,6,5,1,1,2,0,6,1
325000,"1992",6010,143,103,0,5,4,1,1,2,0,8,1
1375000,"2022",675,432,236,0,8,6,2,2,2,0,9,1
650000,"1993",1475,242,151,0,6,4,1,2,3,0,7,1
560000,"1973",5250,286,147,0,6,5,1,0,3,0,7,1
318800,"1981",12275,103,109,0,5,5,1,1,3,0,7,1
1080000,"2019",2540,262,180,0,5,4,1,2,3,0,8,1
315000,"1965",3340,495,121,0,4,3,1,1,2,1,4,1
259000,"1986",1395,142,118,0,6,5,1,1,3,0,7,1
575000,"1932",2385,215,75,0,4,3,1,1,2,0,6,1
645000,"1991",1800,217,154,0,5,4,1,2,3,0,6,1
330000,"1967",2940,207,90,0,4,3,1,1,2,0,5,1
245000,"1910",1635,199,83,0,5,4,1,0,2,0,2,1
289000,"1981",865,150,108,0,5,4,1,1,3,0,7,1
1650000,"2007",16005,690,305,0,11,5,2,2,3,0,8,1
849000,"1927",2255,331,177,0,6,5,1,1,2,1,6,1
850000,"",320,5872,151,0,5,4,2,1,2,0,5,1
1175000,"1975",985,880,145,0,5,4,2,1,2,0,6,1
1050000,"2006",6825,578,156,0,4,3,1,1,2,0,7,1
659000,"1994",3165,187,126,0,5,4,1,2,2,1,7,1
285000,"1969",1085,273,117,0,5,3,2,0,2,0,4,1
450000,"2000",6260,204,123,0,4,3,1,1,2,0,8,1
685000,"2020",970,377,161,0,6,5,1,1,3,0,8,1
275000,"1965",2560,158,135,0,5,4,1,1,2,0,6,1
225000,"1972",3905,205,96,0,4,3,1,1,2,0,3,1
389000,"1980",890,335,148,0,5,4,1,1,3,0,7,1
560000,"2008",950,286,159,0,6,4,1,1,3,0,8,1
5e+05,"2012",1210,221,136,0,7,6,1,1,3,0,8,1
499000,"2005",590,258,162,0,6,5,1,2,2,0,8,1
499000,"1991",9415,527,153,0,6,4,2,1,2,0,7,1
290000,"1970",2410,112,123,0,5,3,1,1,3,0,6,1
695000,"1900",6855,506,208,0,12,5,2,2,2,0,6,1
934000,"2000",2775,505,196,0,9,6,1,2,3,0,9,1
4e+05,"1980",3555,355,146,0,5,4,1,1,3,0,6,1
550000,"2007",6330,123,116,0,4,3,1,1,3,0,8,1
4e+05,"1971",2415,171,108,0,5,4,1,1,3,0,6,1
1450000,"1980",4810,2290,192,0,4,3,2,1,2,0,6,1
340000,"1979",3355,209,75,0,3,2,1,0,2,0,6,1
719000,"1971",3005,700,301,0,7,5,3,2,2,1,8,1
375000,"1986",6325,170,106,0,6,4,1,1,3,0,6,1
365000,"1989",2765,243,108,0,5,4,1,1,3,0,8,1
850000,"1790",1430,720,129,0,5,4,1,1,2,1,6,1
375000,"1974",5760,307,122,0,5,4,1,1,3,0,6,1
943000,"2010",6870,498,223,0,8,6,1,1,3,0,8,1
395060,"1982",1320,133,131,0,5,4,1,1,3,0,8,1
285000,"",1690,197,90,0,3,2,1,1,2,0,6,1
575000,"1938",2225,403,111,0,6,4,1,1,3,0,2,1
425000,"2011",6115,109,119,0,5,4,1,1,3,0,9,1
349000,"1921",7020,1150,132,0,9,4,1,1,2,1,2,1
1025000,"1998",4490,987,227,0,6,4,2,0,2,0,7,1
350000,"1973",1745,139,114,0,5,4,1,2,3,0,3,1
725000,"1997",640,170,189,0,6,4,1,2,4,0,8,1
5e+05,"1901",16070,77,130,0,6,4,2,1,3,0,6,1
1250000,"1936",2185,252,190,0,8,5,1,2,3,0,6,1
625000,"2006",2050,523,175,0,5,4,1,1,2,0,8,1
725000,"2013",830,210,139,0,6,4,2,1,3,0,10,1
445000,"1964",6280,283,100,0,4,2,2,1,3,0,5,1
3e+05,"1961",4305,160,110,0,5,4,1,1,3,0,5,1
675000,"1999",425,1965,249,0,5,4,1,1,2,1,8,1
259000,"1960",3695,90,122,0,5,4,1,1,3,0,4,1
395000,"1989",12510,119,105,0,5,4,1,0,3,0,7,1
249000,"1978",3040,148,100,0,4,3,1,1,3,0,6,1
666666,"2004",2885,510,179,0,6,5,1,1,3,0,7,1
330000,"1937",2345,182,76,0,3,2,1,1,2,0,5,1
465000,"1929",2925,96,116,0,6,5,1,1,3,0,5,1
315000,"1998",2600,139,98,0,5,4,1,1,3,0,6,1
525000,"1996",2670,295,143,0,6,5,1,1,3,0,7,1
485000,"2000",450,137,139,0,4,3,1,1,3,0,7,0
850000,"1962",8105,127,161,0,6,3,2,2,3,0,4,1
292125,"2009",375,142,102,0,4,3,1,1,2,0,8,1
375000,"1910",1905,618,140,0,6,3,1,1,3,1,4,1
299500,"1957",2805,152,82,0,4,3,1,0,2,0,2,1
475000,"1928",2455,308,110,0,5,3,1,2,2,1,6,1
269000,"1993",800,165,98,0,5,4,1,1,2,0,7,1
675000,"1971",905,333,160,0,6,5,1,1,3,0,5,1
485000,"1939",6020,280,131,0,5,4,1,2,3,0,6,1
450000,"1955",315,222,100,0,3,2,1,1,2,0,5,1
425000,"1994",7235,203,121,0,5,3,1,1,3,0,6,1
825000,"1650",825,166,218,0,7,4,2,1,3,1,2,1
270000,"1916",4880,157,75,0,4,2,1,1,2,0,7,1
750000,"1920",1885,133,140,0,5,4,2,1,3,0,6,1
435000,"1971",315,431,160,0,6,4,1,1,3,0,6,1
985000,"1959",3735,145,143,0,6,5,2,0,2,0,6,1
275000,"1971",2475,158,105,0,5,4,1,1,2,0,6,1
350000,"1975",3050,217,117,0,5,4,1,1,3,0,7,1
550000,"1972",2705,593,157,0,7,5,1,0,3,0,4,1
479000,"1993",2980,103,133,0,5,4,1,1,3,0,7,1
465000,"1905",675,648,185,0,5,4,1,2,2,1,2,1
695000,"2012",3020,135,137,0,4,3,1,1,3,0,8,1
3e+05,"1970",3255,167,120,0,5,4,1,1,3,0,7,1
315000,"1968",3060,249,84,0,4,3,1,1,2,0,5,1
470000,"1985",8965,128,139,0,4,3,1,0,3,0,8,1
4e+05,"2002",2620,93,107,0,4,3,1,1,3,0,8,1
799000,"1920",2255,332,167,0,5,4,2,1,3,0,3,1
650000,"1994",1400,131,121,0,5,4,1,1,3,0,7,1
450000,"1985",5625,120,94,0,5,4,1,1,3,0,7,1
275000,"1940",4460,118,78,0,4,3,1,1,2,0,6,1
489000,"1959",2080,219,146,0,7,5,1,1,2,0,4,1
395000,"1997",4045,235,122,0,4,3,2,1,3,0,8,1
499000,"1971",9095,272,157,0,6,5,1,1,4,0,6,1
1145000,"1934",515,422,144,0,5,3,2,2,2,1,5,1
290000,"1972",4590,165,130,0,5,4,1,1,3,0,5,1
550000,"2009",1745,135,136,0,6,5,1,1,3,0,8,1
367500,"1970",2610,220,112,0,4,3,1,2,3,0,8,1
7e+05,"1980",2535,594,176,0,7,5,1,3,4,1,6,1
625000,"2020",4640,566,225,0,7,5,2,0,2,0,11,1
149000,"1980",7020,40,80,0,5,2,1,1,2,0,7,0
550000,"1984",2700,423,125,0,4,3,1,1,3,0,6,1
595000,"2017",2265,250,167,0,7,4,1,0,2,0,8,1
650000,"1989",2275,340,133,0,5,4,1,1,3,0,6,1
298000,"1983",3780,148,103,0,5,4,1,1,3,0,6,1
459000,"1993",1915,250,126,0,4,3,1,2,2,1,7,1
375000,"1992",2135,235,107,0,4,3,1,1,3,0,8,1
419000,"1931",1865,151,101,0,6,4,1,1,3,0,4,1
389500,"1991",2025,299,127,0,4,3,1,1,2,0,7,1
495000,"1972",1085,224,121,0,5,4,1,1,3,0,5,1
325000,"1983",4310,159,114,0,4,3,1,1,3,0,7,1
399000,"1965",10995,140,111,0,5,4,1,1,3,0,6,1
5e+05,"1960",1050,127,94,0,4,3,2,1,3,0,2,1
385000,"1964",2120,105,116,0,5,4,1,2,2,0,5,1
999000,"2006",760,666,195,0,4,3,2,2,2,0,7,1
1200000,"1969",2100,1754,289,0,6,5,1,1,3,0,6,1
285000,"1960",825,205,103,0,4,3,1,1,2,0,4,1
250000,"1936",1635,235,115,0,5,4,1,1,3,0,5,1
1050000,"1989",630,467,204,0,6,5,1,1,3,0,6,1
695000,"2012",910,573,217,0,5,4,1,1,2,0,8,1
895000,"Voor 1906",2380,545,187,0,6,5,1,2,3,0,2,1
675000,"2022",1280,111,159,0,6,4,2,2,4,0,11,1
250000,"1971",4025,262,140,0,5,4,1,2,3,0,6,1
250000,"1928",1035,50,78,0,3,2,1,0,2,0,2,0
375000,"1963",3065,122,89,0,5,4,1,1,3,0,4,1
895000,"1994",665,391,168,0,7,6,1,1,3,0,7,1
375000,"1991",4175,137,114,0,5,4,1,1,3,0,8,1
360000,"1968",2540,101,69,0,4,3,1,0,3,0,5,1
950000,"2017",5645,541,194,0,7,5,1,1,2,0,8,1
675000,"1978",1530,800,271,0,7,4,1,1,2,0,6,1
925000,"1875",1050,2225,204,0,5,4,1,2,2,0,5,1
289900,"1975",1040,116,110,0,5,4,1,1,3,0,6,1
325000,"1945",5270,385,120,0,5,3,1,1,2,1,5,1
389000,"1982",1565,232,113,0,6,5,1,1,2,0,6,1
3e+05,"1981",4730,184,99,0,3,2,1,1,2,0,6,1
269000,"1985",780,223,140,0,5,4,2,2,2,0,6,1
779000,"1997",710,420,170,0,6,4,1,2,2,0,7,1
450000,"1977",1510,158,104,0,5,4,1,1,3,0,6,1
345000,"1970",1185,536,142,0,5,4,1,1,3,1,5,1
279000,"1973",1580,160,125,0,5,4,1,2,3,0,6,1
275000,"1982",6170,161,109,0,5,4,1,1,3,0,7,1
1e+06,"1908",1690,19812,155,0,5,3,2,1,2,1,8,1
490000,"1974",2615,596,159,0,5,4,1,1,3,0,6,1
550000,"1955",3580,176,130,0,6,4,2,2,3,0,5,1
6e+05,"2015",1190,124,117,0,6,5,1,1,3,0,8,1
395000,"1997",910,110,109,0,5,4,1,1,3,0,7,1
307500,"1964",4295,149,111,0,4,3,1,1,3,0,6,1
239000,"1974",3345,162,90,0,4,3,1,1,2,0,6,1
449000,"1969",5875,117,117,0,5,4,1,1,3,0,5,1
2475000,"1949",1340,1590,306,0,9,6,3,3,3,1,8,1
677000,"2001",3945,852,160,0,5,4,1,1,2,0,7,1
475000,"2004",2145,141,106,0,4,3,1,1,3,0,8,1
239000,"1983",4345,230,101,0,5,3,1,1,3,0,6,1
535000,"2015",2260,127,133,0,6,5,1,1,3,0,8,1
1995000,"2004",580,1173,311,0,10,7,3,1,2,1,8,1
489000,"1988",1550,307,107,0,5,4,1,1,3,0,6,1
7e+05,"1938",3065,199,167,0,6,5,2,1,3,0,6,1
419000,"1955",3270,303,109,0,6,5,1,1,3,0,5,1
450000,"1969",4935,127,173,0,5,3,1,2,4,0,5,1
625000,"1998",5540,263,154,0,5,4,1,1,3,0,7,1
715000,"1880",2190,491,320,0,5,4,2,1,2,0,7,1
450000,"1962",4795,181,109,0,3,2,2,1,3,0,5,1
469000,"1904",2170,67,77,0,3,2,1,1,2,0,6,0
234000,"1928",2075,180,91,0,4,3,1,1,2,0,7,1
315000,"1992",2155,145,101,0,5,4,1,1,3,0,8,1
269000,"1997",1415,132,100,0,5,3,1,1,2,0,7,1
367500,"1948",2960,179,64,0,2,1,1,1,2,0,3,1
595000,"1935",335,535,145,0,7,5,1,1,3,0,2,1
325000,"1953",660,321,105,0,4,3,2,1,2,0,4,1
415000,"1975",1680,148,117,0,4,3,1,1,3,0,6,1
245000,"1967",2750,137,79,0,4,3,1,2,2,0,6,1
535000,"1964",8975,447,108,0,5,4,1,1,3,0,2,1
385000,"1954",1055,335,102,0,4,3,1,1,2,0,3,1
290000,"1962",12425,162,109,0,4,3,1,1,2,0,4,1
389000,"1970",1550,168,125,0,5,4,1,1,3,0,6,1
385000,"1995",1840,300,125,0,4,3,1,1,2,0,7,1
697500,"1872",3165,140,277,0,9,5,3,1,5,0,8,0
450000,"1973",4180,164,126,0,6,5,1,1,2,0,6,1
450000,"1989",2735,209,138,0,5,4,1,1,3,0,6,1
325000,"1971",2630,420,137,0,5,4,1,1,2,0,6,1
255000,"1985",3570,122,108,0,5,4,1,0,3,0,6,1
695000,"1978",3725,740,300,0,8,6,2,2,2,1,6,1
1089000,"1995",3720,968,235,0,5,4,2,1,2,0,8,1
575000,"1932",1260,885,135,0,4,3,1,1,3,0,5,1
675000,"1990",1265,728,213,0,4,3,2,1,2,0,8,1
1050000,"1975",1955,1380,142,0,4,3,2,0,2,0,8,1
650000,"1987",3265,146,128,0,4,3,1,1,3,0,7,1
